"user_id","game_name","payment_date","revenue_amount_usd","p_month","month_rev","prev_month","prev_month_rev","next_month","next_month_rev"
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-08-02,13.47,2022-08-01,26.94,2022-07-01,45.75,,
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-07-08,14.1,2022-07-01,126.9,2022-06-01,144.63,2022-08-01,122.49
b85g/xLxpBpMH/joxym4fA==,game 3,2022-11-22,12.12,2022-11-01,12.12,,,,
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-10-21,19.86,2022-10-01,79.44,2022-09-01,76.02,,
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-04-11,19.11,2022-04-01,38.22,,,2022-05-01,40.62
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-06-24,20.76,2022-06-01,20.76,2022-05-01,24.06,,
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-05-29,39.24,2022-05-01,392.40,2022-04-01,251.94,2022-06-01,139.35
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-07-22,15.87,2022-07-01,31.74,2022-06-01,35.34,2022-08-01,39.84
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-10-31,20.91,2022-10-01,62.73,,,2022-11-01,53.07
HJccOn6v5KHqBa8wRu42oQ==,game 3,2022-05-14,18.84,2022-05-01,18.84,,,,
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-09-01,22.92,2022-09-01,91.68,2022-08-01,80.28,2022-10-01,141.90
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-06-16,44.61,2022-06-01,535.32,2022-05-01,245.88,2022-07-01,250.02
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-05-23,15.15,2022-05-01,303.00,2022-04-01,513.60,2022-06-01,414.00
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-11-09,20.22,2022-11-01,60.66,2022-10-01,74.28,2022-12-01,37.89
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-09-05,21.51,2022-09-01,21.51,,,,
G073LR6lQoatStpZMzNVOQ==,game 3,2022-11-29,24.93,2022-11-01,74.79,2022-10-01,49.95,2022-12-01,89.70
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-10-02,17.19,2022-10-01,51.57,2022-09-01,54.15,,
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-09-03,16.92,2022-09-01,33.84,,,2022-10-01,34.35
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-06-25,20.01,2022-06-01,300.15,2022-05-01,340.80,2022-07-01,454.32
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-24,16.77,2022-06-01,16.77,,,2022-07-01,16.29
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-08-06,12.87,2022-08-01,193.05,2022-07-01,353.34,2022-09-01,397.80
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-09-13,19.29,2022-09-01,38.58,2022-08-01,40.83,2022-10-01,35.64
mXihLMwkG8RgO1jsFnJXnA==,game 3,2022-09-15,14.25,2022-09-01,14.25,2022-08-01,12.75,,
tUlbh1G7KYRxmBaQk4RPIw==,game 3,2022-08-26,12.18,2022-08-01,24.36,,,2022-09-01,35.43
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-04-02,31.68,2022-04-01,95.04,,,2022-05-01,70.08
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-12-17,17.13,2022-12-01,34.26,2022-11-01,42.60,,
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-06-27,18.03,2022-06-01,18.03,,,2022-07-01,16.29
XE2e8BsmBo72HxABlJmsRw==,game 3,2022-03-27,22.71,2022-03-01,22.71,,,,
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-10-25,37.68,2022-10-01,75.36,2022-09-01,46.26,2022-11-01,54.81
oKLGTNuEKW70rLmudZaTGQ==,game 3,2022-12-03,13.92,2022-12-01,13.92,,,,
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-07-07,33.27,2022-07-01,66.54,2022-06-01,55.02,,
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-23,18.15,2022-08-01,163.35,2022-07-01,207.45,2022-09-01,163.35
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-10-01,20.94,2022-10-01,62.82,2022-09-01,54.63,2022-11-01,72.27
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-12-24,28.56,2022-12-01,28.56,2022-11-01,15.21,,
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-22,12.78,2022-09-01,51.12,,,2022-10-01,85.20
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-10-29,15.78,2022-10-01,63.12,2022-09-01,83.82,2022-11-01,63.96
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-10-11,14.85,2022-10-01,14.85,2022-09-01,13.71,2022-11-01,20.13
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-09-23,21.06,2022-09-01,42.12,,,2022-10-01,53.82
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-10-12,13.23,2022-10-01,13.23,2022-09-01,13.71,2022-11-01,20.13
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-02,14.67,2022-09-01,58.68,,,2022-10-01,85.20
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-12-03,31.56,2022-12-01,94.68,2022-11-01,73.20,,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-08-04,22.26,2022-08-01,66.78,2022-07-01,82.32,2022-09-01,68.13
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-06-09,18.0,2022-06-01,18.0,,,2022-07-01,15.87
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-05-13,16.05,2022-05-01,48.15,2022-04-01,71.52,2022-06-01,76.68
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-04-17,23.07,2022-04-01,23.07,2022-03-01,16.11,,
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-12-15,20.28,2022-12-01,60.84,2022-11-01,62.55,,
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-25,35.43,2022-11-01,425.16,2022-10-01,196.32,2022-12-01,359.82
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-11-01,15.12,2022-11-01,30.24,2022-10-01,35.34,2022-12-01,28.32
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-09-01,27.93,2022-09-01,55.86,2022-08-01,40.74,2022-10-01,27.48
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-09-02,21.36,2022-09-01,534.00,2022-08-01,460.65,2022-10-01,561.00
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-12-04,41.52,2022-12-01,124.56,2022-11-01,71.10,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-08-25,19.53,2022-08-01,97.65,2022-07-01,120.75,2022-09-01,78.15
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-07-18,15.27,2022-07-01,61.08,,,2022-08-01,75.15
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-05,26.61,2022-08-01,239.49,2022-07-01,207.45,2022-09-01,163.35
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-16,17.7,2022-11-01,35.4,,,2022-12-01,31.14
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-06-24,35.79,2022-06-01,107.37,2022-05-01,75.90,2022-07-01,168.12
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-12-02,12.66,2022-12-01,50.64,2022-11-01,133.80,,
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-11-23,41.28,2022-11-01,247.68,,,2022-12-01,160.38
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-10-16,18.96,2022-10-01,37.92,,,2022-11-01,42.57
"8TTRdxncZg7Nl0tvfwsZng==",game 3,2022-05-30,14.25,2022-05-01,14.25,,,,
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-12-08,25.77,2022-12-01,25.77,,,,
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-09-04,22.2,2022-09-01,88.8,2022-08-01,84.48,2022-10-01,58.20
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-09-25,24.0,2022-09-01,48.0,2022-08-01,38.19,2022-10-01,76.2
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-09-08,42.81,2022-09-01,128.43,,,2022-10-01,66.09
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-11-23,21.78,2022-11-01,174.24,2022-10-01,215.28,2022-12-01,217.38
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-06-02,21.12,2022-06-01,105.60,,,2022-07-01,86.91
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-09-25,20.16,2022-09-01,80.64,2022-08-01,69.72,2022-10-01,87.06
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-07-05,20.46,2022-07-01,40.92,2022-06-01,82.26,2022-08-01,34.86
R6aBG9TzvghZNNmGufy5NQ==,game 3,2022-08-19,12.36,2022-08-01,12.36,,,,
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-11-09,18.96,2022-11-01,56.88,,,2022-12-01,47.10
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-11-03,14.46,2022-11-01,14.46,2022-10-01,13.92,,
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-12-06,18.12,2022-12-01,18.12,,,,
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-27,15.3,2022-03-01,45.9,,,2022-04-01,63.60
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-05-30,12.15,2022-05-01,12.15,,,,
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,2022-03-22,12.54,2022-03-01,12.54,,,,
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-08-02,32.13,2022-08-01,32.13,,,2022-09-01,30.72
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-04-06,12.45,2022-04-01,37.35,,,2022-05-01,68.73
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-06-08,31.23,2022-06-01,62.46,2022-05-01,36.75,2022-07-01,42.96
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-07,12.78,2022-08-01,115.02,,,2022-09-01,220.08
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-10-13,17.82,2022-10-01,71.28,2022-09-01,90.09,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-06-24,17.43,2022-06-01,87.15,2022-05-01,62.40,2022-07-01,120.75
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-10-06,15.51,2022-10-01,232.65,2022-09-01,329.67,2022-11-01,309.60
crKNTIblJ0113SKEtSJQHw==,game 3,2022-07-03,33.54,2022-07-01,67.08,2022-06-01,59.94,2022-08-01,40.47
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-07-04,27.42,2022-07-01,54.84,2022-06-01,36.06,,
ztW05pPmN1YloSEDlJoJ3g==,game 3,2022-12-25,18.87,2022-12-01,18.87,,,,
G073LR6lQoatStpZMzNVOQ==,game 3,2022-09-21,17.22,2022-09-01,17.22,,,2022-10-01,16.65
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-06-27,22.98,2022-06-01,413.64,2022-05-01,467.91,2022-07-01,414.90
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-08-30,58.92,2022-08-01,294.60,2022-07-01,114.75,2022-09-01,91.35
yZ1P1v1eYIbyD5wRy0chGw==,game 3,2022-10-08,17.64,2022-10-01,35.28,2022-09-01,29.82,2022-11-01,30.78
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-09-07,19.17,2022-09-01,230.04,2022-08-01,230.40,2022-10-01,258.03
/70HXakPPmIGA9K58CIOug==,game 3,2022-11-03,12.51,2022-11-01,12.51,2022-10-01,15.48,,
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-10-14,19.29,2022-10-01,19.29,,,,
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-10-29,22.8,2022-10-01,68.4,,,2022-11-01,84.24
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-18,16.8,2022-08-01,151.2,,,2022-09-01,220.08
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-10-08,33.0,2022-10-01,99.0,2022-09-01,61.98,,
xZMY1f3dijkAd2lWkkI4Ow==,game 3,2022-12-09,24.69,2022-12-01,24.69,,,,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-06-08,23.4,2022-06-01,46.8,2022-05-01,37.98,2022-07-01,29.46
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-10-13,34.17,2022-10-01,512.55,2022-09-01,363.06,2022-11-01,355.50
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-09-23,15.21,2022-09-01,136.89,2022-08-01,235.17,2022-10-01,147.24
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-07-13,27.39,2022-07-01,82.17,2022-06-01,89.61,2022-08-01,109.71
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-28,16.44,2022-10-01,65.76,,,2022-11-01,76.14
PydH3c1l9bUvwz7hsiaBOg==,game 3,2022-09-20,27.69,2022-09-01,27.69,2022-08-01,32.55,,
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-09-04,22.92,2022-09-01,22.92,2022-08-01,30.18,2022-10-01,37.17
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-11-22,12.81,2022-11-01,25.62,2022-10-01,30.57,,
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-05-24,27.33,2022-05-01,163.98,2022-04-01,174.72,2022-06-01,108.18
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-06-02,13.47,2022-06-01,26.94,2022-05-01,29.10,2022-07-01,31.86
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-09-08,18.84,2022-09-01,37.68,2022-08-01,35.88,2022-10-01,47.22
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-07-14,16.05,2022-07-01,16.05,2022-06-01,13.08,,
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-11-14,24.75,2022-11-01,74.25,2022-10-01,41.49,2022-12-01,59.94
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-08-31,26.19,2022-08-01,130.95,,,2022-09-01,127.20
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-12-01,46.08,2022-12-01,92.16,2022-11-01,42.15,,
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-09-18,13.65,2022-09-01,13.65,,,,
An7gG7hfETivAjfokQv3Ww==,game 3,2022-08-25,24.72,2022-08-01,98.88,2022-07-01,90.06,2022-09-01,95.04
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-10-26,25.65,2022-10-01,25.65,2022-09-01,20.16,,
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-04-10,19.44,2022-04-01,77.76,2022-03-01,96.72,2022-05-01,73.29
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-05-14,15.33,2022-05-01,15.33,2022-04-01,20.43,2022-06-01,41.13
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-04-13,54.06,2022-04-01,54.06,,,2022-05-01,27.87
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-08-15,17.49,2022-08-01,52.47,2022-07-01,63.63,2022-09-01,60.48
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-03,24.36,2022-10-01,48.72,,,2022-11-01,39.99
D9Bdgp+w/syZMU61LudzFQ==,game 3,2022-09-14,21.06,2022-09-01,21.06,2022-08-01,16.41,,
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-25,29.01,2022-11-01,232.08,2022-10-01,226.32,2022-12-01,200.10
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-12-11,34.35,2022-12-01,68.70,2022-11-01,35.31,,
nfIwLLLuemHymdg1HYidrA==,game 3,2022-11-14,19.32,2022-11-01,57.96,2022-10-01,72.78,2022-12-01,41.76
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-09,28.17,2022-04-01,84.51,,,2022-05-01,72.06
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-10-15,17.64,2022-10-01,35.28,2022-09-01,44.28,2022-11-01,42.15
IS/yKhM20myJT0Ua+1Rk1w==,game 1,2022-11-24,12.03,2022-11-01,12.03,,,,
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-03-21,17.13,2022-03-01,85.65,,,2022-04-01,128.40
"4oH5e29koOH9zNYW8Kwcsg==",game 3,2022-05-17,12.99,2022-05-01,12.99,,,,
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-09,29.97,2022-08-01,239.76,2022-07-01,173.88,2022-09-01,142.44
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,2022-10-30,27.0,2022-10-01,27.0,,,,
"72brUr/DKItStlTen5pHYg==",game 3,2022-11-04,13.56,2022-11-01,27.12,2022-10-01,31.98,,
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-08-05,40.74,2022-08-01,162.96,2022-07-01,56.46,2022-09-01,73.80
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-11-21,20.16,2022-11-01,60.48,,,2022-12-01,47.10
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-10-21,30.87,2022-10-01,30.87,,,2022-11-01,32.76
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-08-02,21.27,2022-08-01,63.81,,,2022-09-01,44.70
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-07-17,14.01,2022-07-01,56.04,,,2022-08-01,102.48
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-10-17,28.23,2022-10-01,84.69,2022-09-01,90.87,,
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-08-18,15.87,2022-08-01,31.74,2022-07-01,32.94,,
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-06-26,19.23,2022-06-01,115.38,2022-05-01,134.58,2022-07-01,137.88
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-10-25,24.42,2022-10-01,24.42,2022-09-01,13.89,,
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-05-22,26.55,2022-05-01,79.65,2022-04-01,95.04,2022-06-01,65.25
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-07-16,26.01,2022-07-01,78.03,2022-06-01,51.24,2022-08-01,90.54
"3rCdNEPkh3vwmYB0BVadEw==",game 3,2022-05-27,22.86,2022-05-01,22.86,,,,
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-12-09,25.98,2022-12-01,25.98,2022-11-01,22.68,,
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,2022-12-17,18.0,2022-12-01,18.0,,,,
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-06-09,30.42,2022-06-01,60.84,2022-05-01,79.2,2022-07-01,52.77
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-11-21,17.07,2022-11-01,17.07,,,,
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-03-23,17.28,2022-03-01,34.56,,,2022-04-01,56.70
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-10-14,26.85,2022-10-01,80.55,2022-09-01,44.67,,
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-11-10,14.52,2022-11-01,203.28,2022-10-01,304.86,2022-12-01,341.25
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-12-20,18.12,2022-12-01,18.12,2022-11-01,18.39,,
"4pssft0TgDfiQexjbe25lw==",game 3,2022-07-09,14.43,2022-07-01,57.72,2022-06-01,59.04,2022-08-01,59.40
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-05-10,12.15,2022-05-01,24.30,2022-04-01,39.48,,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-10-11,22.53,2022-10-01,67.59,2022-09-01,73.29,2022-11-01,70.47
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-12-20,18.66,2022-12-01,18.66,2022-11-01,15.69,,
dp8g3Zsy2hCfov8GumRuWg==,game 3,2022-06-27,13.89,2022-06-01,13.89,,,,
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-06-21,12.15,2022-06-01,12.15,,,,
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-10-31,35.76,2022-10-01,107.28,2022-09-01,54.45,,
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-11-16,15.21,2022-11-01,228.15,2022-10-01,300.60,2022-12-01,307.71
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-08-26,16.53,2022-08-01,33.06,2022-07-01,24.06,2022-09-01,61.56
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-06-18,14.94,2022-06-01,119.52,2022-05-01,183.36,2022-07-01,162.84
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-08-07,19.92,2022-08-01,19.92,2022-07-01,15.87,,
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-08-25,20.46,2022-08-01,245.52,2022-07-01,186.75,2022-09-01,193.92
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-06-06,17.64,2022-06-01,35.28,2022-05-01,33.15,2022-07-01,24.06
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-04-21,14.34,2022-04-01,14.34,,,2022-05-01,12.09
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-11-19,44.22,2022-11-01,132.66,2022-10-01,41.49,2022-12-01,59.94
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-08-27,13.53,2022-08-01,40.59,2022-07-01,52.77,2022-09-01,106.47
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-09-22,20.7,2022-09-01,62.1,2022-08-01,42.51,,
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-10-19,30.36,2022-10-01,30.36,2022-09-01,13.2,,
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-10-16,25.77,2022-10-01,51.54,2022-09-01,46.26,2022-11-01,54.81
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-12-28,15.24,2022-12-01,15.24,2022-11-01,20.28,,
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-11-05,21.69,2022-11-01,216.90,2022-10-01,185.40,2022-12-01,242.82
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-09-04,27.9,2022-09-01,111.6,2022-08-01,63.12,2022-10-01,83.16
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-10,15.96,2022-10-01,63.84,2022-09-01,87.06,2022-11-01,71.40
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-06-15,13.26,2022-06-01,13.26,2022-05-01,12.66,2022-07-01,22.35
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-07-20,14.16,2022-07-01,14.16,,,2022-08-01,18.48
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-06-29,20.01,2022-06-01,160.08,2022-05-01,155.04,2022-07-01,143.16
oKLGTNuEKW70rLmudZaTGQ==,game 3,2022-12-24,18.33,2022-12-01,18.33,,,,
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-12-31,22.71,2022-12-01,22.71,2022-11-01,18.93,,
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-04-28,23.04,2022-04-01,138.24,,,2022-05-01,155.97
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-05-29,30.72,2022-05-01,61.44,,,2022-06-01,31.38
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-12-05,17.1,2022-12-01,51.3,2022-11-01,62.55,,
"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,2022-09-04,15.06,2022-09-01,15.06,,,,
+uszcWROLhovU7doCmFOiQ==,game 2,2022-08-23,22.65,2022-08-01,22.65,,,,
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-12-06,23.4,2022-12-01,70.2,2022-11-01,53.07,,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-08-20,31.29,2022-08-01,62.58,2022-07-01,42.96,2022-09-01,50.61
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-08-09,16.29,2022-08-01,48.87,2022-07-01,70.89,2022-09-01,75.24
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-07-26,30.15,2022-07-01,241.20,2022-06-01,176.16,2022-08-01,185.16
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-04-21,20.13,2022-04-01,20.13,,,,
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-10-31,30.9,2022-10-01,61.8,2022-09-01,34.32,,
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-07-09,30.9,2022-07-01,185.4,2022-06-01,94.14,2022-08-01,146.76
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-09-08,15.96,2022-09-01,31.92,2022-08-01,27.60,2022-10-01,24.42
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-30,25.74,2022-08-01,25.74,,,2022-09-01,34.8
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-09-24,21.72,2022-09-01,65.16,2022-08-01,58.23,,
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-08-12,28.44,2022-08-01,711.00,2022-07-01,757.20,2022-09-01,549.45
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-09-06,21.66,2022-09-01,129.96,2022-08-01,152.58,2022-10-01,104.76
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-05-17,12.66,2022-05-01,12.66,,,2022-06-01,13.26
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-09,16.41,2022-10-01,147.69,2022-09-01,252.66,,
OU1FxSli7e6szUGr2+7M9A==,game 3,2022-12-27,15.87,2022-12-01,15.87,,,,
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-27,13.59,2022-03-01,13.59,,,2022-04-01,14.94
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-10-08,21.3,2022-10-01,21.3,2022-09-01,24.33,,
lCD23Awt3KotauWenCRr5w==,game 3,2022-04-25,26.01,2022-04-01,78.03,,,2022-05-01,90.75
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-15,16.17,2022-11-01,16.17,2022-10-01,21.81,,
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-10-02,19.02,2022-10-01,19.02,2022-09-01,20.91,2022-11-01,20.97
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-08-25,16.23,2022-08-01,64.92,2022-07-01,83.34,2022-09-01,85.44
ilnMSoPJHAYMegDX02XG+w==,game 3,2022-05-20,20.04,2022-05-01,40.08,2022-04-01,54.03,,
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-12-23,20.7,2022-12-01,41.4,2022-11-01,33.9,,
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-10-28,27.24,2022-10-01,27.24,2022-09-01,27.54,2022-11-01,28.08
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,2022-10-09,34.59,2022-10-01,69.18,,,2022-11-01,43.08
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-12-06,13.59,2022-12-01,95.13,2022-11-01,114.96,,
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-12-26,22.71,2022-12-01,22.71,2022-11-01,21.24,,
pA81NE5UM892xwiOsE375g==,game 3,2022-12-26,27.84,2022-12-01,27.84,,,,
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-10-22,16.35,2022-10-01,16.35,2022-09-01,21.87,,
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-07-26,20.58,2022-07-01,123.48,2022-06-01,107.10,2022-08-01,144.63
